epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,833.315,0.72245,0.41147,1.05116,1,0.9998,0.995,0.83668,0.68553,0.35498,1.14245,0.0085051,0.0085051,0.0085051
153,838.596,0.72679,0.41823,1.03683,0.99759,1,0.995,0.8352,0.68277,0.35374,1.14442,0.0084952,0.0084952,0.0084952
154,843.966,0.69489,0.40114,1.0609,0.99833,1,0.995,0.83437,0.70184,0.36216,1.14199,0.0084853,0.0084853,0.0084853
155,849.212,0.70929,0.39768,1.05228,0.99949,1,0.995,0.84688,0.67321,0.34555,1.12788,0.0084754,0.0084754,0.0084754
156,854.626,0.71257,0.41009,1.05411,0.98923,0.99857,0.99315,0.84053,0.67425,0.37086,1.12349,0.0084655,0.0084655,0.0084655
157,860.002,0.72252,0.41144,1.06827,0.98798,1,0.99473,0.82804,0.70833,0.36804,1.15884,0.0084556,0.0084556,0.0084556
158,865.268,0.68926,0.40081,1.04557,1,0.99972,0.995,0.85473,0.66987,0.35269,1.11734,0.0084457,0.0084457,0.0084457
159,870.511,0.72659,0.41976,1.07536,1,0.99923,0.995,0.8481,0.66578,0.34969,1.12188,0.0084358,0.0084358,0.0084358
160,875.888,0.71131,0.41165,1.06559,0.99928,1,0.995,0.84461,0.65678,0.3519,1.1061,0.0084259,0.0084259,0.0084259
161,881.512,0.71552,0.41051,1.04689,0.99959,1,0.995,0.83559,0.67142,0.35277,1.1209,0.008416,0.008416,0.008416
162,887.139,0.73335,0.41793,1.06951,0.99852,0.99457,0.995,0.82528,0.67194,0.36092,1.13161,0.0084061,0.0084061,0.0084061
163,892.528,0.70813,0.40664,1.04504,0.99979,1,0.995,0.83851,0.68333,0.35272,1.11075,0.0083962,0.0083962,0.0083962
164,897.852,0.70643,0.40105,1.05665,0.99969,1,0.995,0.84338,0.68887,0.35496,1.13104,0.0083863,0.0083863,0.0083863
165,903.251,0.71828,0.40876,1.05932,0.99741,1,0.995,0.83402,0.69897,0.36418,1.16364,0.0083764,0.0083764,0.0083764
166,908.653,0.72645,0.40792,1.05948,0.9987,1,0.995,0.82036,0.6997,0.35181,1.15555,0.0083665,0.0083665,0.0083665
167,913.914,0.7054,0.40028,1.04944,0.99966,1,0.995,0.82299,0.6977,0.35629,1.15262,0.0083566,0.0083566,0.0083566
168,919.328,0.71884,0.41521,1.05633,0.99941,1,0.995,0.8416,0.68936,0.36322,1.14282,0.0083467,0.0083467,0.0083467
169,924.965,0.71772,0.40516,1.05919,1,0.99983,0.995,0.85534,0.64836,0.34829,1.10526,0.0083368,0.0083368,0.0083368
170,930.277,0.69226,0.39617,1.0364,0.9994,1,0.995,0.84251,0.6742,0.33597,1.11097,0.0083269,0.0083269,0.0083269
171,935.576,0.7096,0.40741,1.03191,0.99938,1,0.995,0.85422,0.64153,0.35263,1.09145,0.008317,0.008317,0.008317
