epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
194,1109.86,0.72596,0.41052,1.05977,0.99975,1,0.995,0.84244,0.64141,0.33929,1.08503,0.0080893,0.0080893,0.0080893
195,1115.61,0.69452,0.38789,1.05793,0.99964,1,0.995,0.86309,0.64219,0.33238,1.07369,0.0080794,0.0080794,0.0080794
196,1121.38,0.67524,0.38264,1.04481,0.99911,1,0.995,0.85153,0.66253,0.3348,1.09088,0.0080695,0.0080695,0.0080695
197,1127.06,0.69652,0.39381,1.04149,0.99956,1,0.995,0.85881,0.65128,0.33504,1.10657,0.0080596,0.0080596,0.0080596
198,1132.62,0.68899,0.39327,1.06528,1,0.99984,0.995,0.86826,0.61223,0.3264,1.07185,0.0080497,0.0080497,0.0080497
199,1138.35,0.71323,0.39764,1.05265,1,0.9998,0.995,0.85904,0.64661,0.32975,1.10123,0.0080398,0.0080398,0.0080398
200,1144.02,0.68748,0.39613,1.06355,0.99959,1,0.995,0.85773,0.65082,0.33086,1.09271,0.0080299,0.0080299,0.0080299
201,1149.69,0.69348,0.3991,1.04996,0.99951,1,0.995,0.8561,0.65106,0.34456,1.09531,0.00802,0.00802,0.00802
202,1155.34,0.69567,0.39024,1.03967,0.99939,1,0.995,0.86037,0.63476,0.33577,1.09014,0.0080101,0.0080101,0.0080101
203,1161.13,0.70276,0.39744,1.05919,0.99957,1,0.995,0.85368,0.65948,0.33793,1.10164,0.0080002,0.0080002,0.0080002
204,1166.78,0.68166,0.39026,1.03954,0.99958,1,0.995,0.8436,0.65833,0.33626,1.09424,0.0079903,0.0079903,0.0079903
205,1172.56,0.6774,0.38951,1.05187,0.99945,1,0.995,0.85817,0.6286,0.33611,1.08795,0.0079804,0.0079804,0.0079804
206,1178.16,0.71334,0.39998,1.06716,0.99957,1,0.995,0.85471,0.65192,0.34047,1.08757,0.0079705,0.0079705,0.0079705
207,1184.09,0.6832,0.38932,1.04246,0.9995,1,0.995,0.86187,0.64479,0.32502,1.09,0.0079606,0.0079606,0.0079606
208,1190.01,0.69623,0.39966,1.07014,0.99912,1,0.995,0.85391,0.63437,0.33354,1.07607,0.0079507,0.0079507,0.0079507
209,1195.9,0.69217,0.39748,1.05452,0.99963,1,0.995,0.86012,0.63179,0.33943,1.07539,0.0079408,0.0079408,0.0079408
210,1201.57,0.69067,0.39277,1.05907,0.99961,1,0.995,0.85451,0.64401,0.33883,1.09136,0.0079309,0.0079309,0.0079309
211,1207.33,0.69886,0.39042,1.06377,0.99969,1,0.995,0.85173,0.65332,0.32991,1.09633,0.007921,0.007921,0.007921
212,1213.28,0.71812,0.39648,1.06413,0.99985,1,0.995,0.84779,0.65062,0.32363,1.08462,0.0079111,0.0079111,0.0079111
213,1219.2,0.67933,0.3793,1.0331,1,0.99983,0.995,0.85867,0.66035,0.33191,1.07677,0.0079012,0.0079012,0.0079012
214,1225.06,0.67248,0.37793,1.03943,0.99947,0.99462,0.995,0.86461,0.63878,0.31867,1.07423,0.0078913,0.0078913,0.0078913
215,1231,0.65937,0.37902,1.03689,1,0.99978,0.995,0.86615,0.64134,0.33028,1.08706,0.0078814,0.0078814,0.0078814
216,1236.75,0.69322,0.38799,1.04667,0.99988,1,0.995,0.85799,0.6461,0.33126,1.07731,0.0078715,0.0078715,0.0078715
217,1242.62,0.71834,0.39209,1.04512,0.99979,1,0.995,0.86645,0.61765,0.32262,1.07256,0.0078616,0.0078616,0.0078616
218,1248.6,0.66683,0.37747,1.0481,0.99945,1,0.995,0.85536,0.64916,0.33403,1.08964,0.0078517,0.0078517,0.0078517
219,1254.4,0.68701,0.39028,1.04197,0.99625,1,0.995,0.86236,0.63194,0.32419,1.08195,0.0078418,0.0078418,0.0078418
220,1260.24,0.6732,0.3834,1.0295,0.99972,1,0.995,0.85612,0.64976,0.32587,1.09737,0.0078319,0.0078319,0.0078319
221,1266.4,0.69411,0.38653,1.03526,0.99977,1,0.995,0.86058,0.66065,0.33032,1.10942,0.007822,0.007822,0.007822
222,1272.29,0.68938,0.3921,1.04477,0.99921,1,0.995,0.85992,0.62382,0.33404,1.06961,0.0078121,0.0078121,0.0078121
223,1278.1,0.67964,0.38855,1.03962,0.99951,1,0.995,0.85573,0.64312,0.32775,1.08201,0.0078022,0.0078022,0.0078022
224,1284,0.69017,0.38451,1.04045,0.99952,1,0.995,0.85784,0.62005,0.32212,1.06521,0.0077923,0.0077923,0.0077923
225,1289.74,0.67288,0.38524,1.03384,0.99981,1,0.995,0.86059,0.65124,0.3244,1.07555,0.0077824,0.0077824,0.0077824
226,1295.64,0.67603,0.38081,1.02691,0.99979,1,0.995,0.84959,0.64107,0.3273,1.08404,0.0077725,0.0077725,0.0077725
227,1301.65,0.67783,0.38516,1.04031,0.9999,1,0.995,0.86184,0.63423,0.3259,1.08019,0.0077626,0.0077626,0.0077626
228,1307.48,0.68219,0.38396,1.04163,1,0.99958,0.995,0.86225,0.63129,0.32052,1.0826,0.0077527,0.0077527,0.0077527
229,1313.29,0.66249,0.37774,1.01318,0.99942,0.99462,0.995,0.85784,0.64742,0.32171,1.08971,0.0077428,0.0077428,0.0077428
230,1319.11,0.67305,0.37286,1.03086,0.99857,1,0.995,0.85494,0.64093,0.33314,1.08735,0.0077329,0.0077329,0.0077329
231,1324.95,0.69477,0.38373,1.04907,0.99933,1,0.995,0.86682,0.62976,0.32838,1.07599,0.007723,0.007723,0.007723
232,1330.79,0.65122,0.38268,1.02891,1,0.99965,0.995,0.87198,0.62794,0.32332,1.08069,0.0077131,0.0077131,0.0077131
233,1336.74,0.68848,0.38876,1.04329,1,0.99972,0.995,0.86295,0.6387,0.33175,1.07399,0.0077032,0.0077032,0.0077032
234,1342.59,0.69195,0.38763,1.03305,0.99987,1,0.995,0.86121,0.63735,0.33157,1.09191,0.0076933,0.0076933,0.0076933
235,1348.42,0.69329,0.38344,1.03903,0.99955,1,0.995,0.85504,0.64362,0.32342,1.08308,0.0076834,0.0076834,0.0076834
236,1354.19,0.6521,0.37456,1.01037,0.99945,1,0.995,0.86334,0.64726,0.32368,1.09224,0.0076735,0.0076735,0.0076735
237,1360.13,0.67875,0.37412,1.03063,1,0.99985,0.995,0.85294,0.63336,0.31874,1.08548,0.0076636,0.0076636,0.0076636
238,1365.99,0.69456,0.38505,1.04265,0.99955,1,0.995,0.86759,0.63103,0.31963,1.075,0.0076537,0.0076537,0.0076537
239,1371.97,0.682,0.38491,1.04118,0.99956,1,0.995,0.86511,0.64806,0.32491,1.08183,0.0076438,0.0076438,0.0076438
240,1377.76,0.68203,0.37927,1.02756,0.99935,1,0.995,0.86374,0.63431,0.33219,1.06959,0.0076339,0.0076339,0.0076339
241,1383.64,0.66461,0.36937,1.03073,0.99984,1,0.995,0.86819,0.63979,0.32997,1.07941,0.007624,0.007624,0.007624
242,1389.38,0.68376,0.37942,1.04662,0.99939,1,0.995,0.86356,0.63605,0.32093,1.09839,0.0076141,0.0076141,0.0076141
243,1395.14,0.68543,0.37905,1.03736,0.99966,1,0.995,0.85804,0.64208,0.3276,1.09544,0.0076042,0.0076042,0.0076042
244,1400.95,0.65648,0.37868,1.01991,0.99959,1,0.995,0.86384,0.64357,0.32791,1.09303,0.0075943,0.0075943,0.0075943
245,1407,0.68976,0.3883,1.06863,1,0.99885,0.995,0.86362,0.64458,0.33745,1.09023,0.0075844,0.0075844,0.0075844
246,1412.73,0.66563,0.37266,1.02531,1,0.99952,0.995,0.86191,0.64244,0.32286,1.08757,0.0075745,0.0075745,0.0075745
247,1418.47,0.66508,0.36922,1.03708,0.99884,1,0.995,0.85936,0.65561,0.32506,1.09983,0.0075646,0.0075646,0.0075646
248,1424.31,0.65121,0.37248,1.03246,0.99954,1,0.995,0.86489,0.63838,0.31761,1.08101,0.0075547,0.0075547,0.0075547
249,1430.08,0.65153,0.37399,1.02156,0.99917,1,0.995,0.86912,0.64091,0.31558,1.07786,0.0075448,0.0075448,0.0075448
250,1435.87,0.66501,0.37176,1.02894,0.99976,1,0.995,0.85841,0.64244,0.32117,1.08607,0.0075349,0.0075349,0.0075349
251,1441.71,0.67237,0.37896,1.03936,0.99911,1,0.995,0.85927,0.64266,0.31976,1.09085,0.007525,0.007525,0.007525
252,1447.47,0.68396,0.38715,1.03715,0.99974,1,0.995,0.86709,0.62787,0.31369,1.07061,0.0075151,0.0075151,0.0075151
253,1453.31,0.65382,0.37005,1.01863,0.99954,1,0.995,0.86503,0.62652,0.315,1.06231,0.0075052,0.0075052,0.0075052
254,1459.15,0.67054,0.38154,1.01766,0.99952,1,0.995,0.86355,0.63302,0.31536,1.0745,0.0074953,0.0074953,0.0074953
255,1465.01,0.65146,0.3741,1.01235,0.99938,1,0.995,0.86945,0.61815,0.31297,1.07019,0.0074854,0.0074854,0.0074854
256,1470.88,0.67363,0.37791,1.02228,0.99958,1,0.995,0.85927,0.63067,0.31258,1.07576,0.0074755,0.0074755,0.0074755
257,1476.99,0.63089,0.37464,0.99904,0.99975,1,0.995,0.8626,0.61134,0.31015,1.06406,0.0074656,0.0074656,0.0074656
258,1483.05,0.65302,0.37176,1.03193,1,0.99976,0.995,0.86094,0.63281,0.31227,1.08612,0.0074557,0.0074557,0.0074557
259,1488.91,0.67586,0.38036,1.02319,0.99985,1,0.995,0.8638,0.63752,0.30836,1.0862,0.0074458,0.0074458,0.0074458
260,1494.69,0.6699,0.37619,1.03554,0.99973,1,0.995,0.86043,0.63539,0.31082,1.0741,0.0074359,0.0074359,0.0074359
261,1500.49,0.67292,0.37396,1.03266,0.99992,1,0.995,0.86248,0.63646,0.31647,1.0887,0.007426,0.007426,0.007426
262,1506.33,0.67431,0.38024,1.0359,0.99886,1,0.995,0.86568,0.63328,0.3229,1.07424,0.0074161,0.0074161,0.0074161
263,1512.24,0.66112,0.36679,1.0249,0.99955,1,0.995,0.86715,0.63208,0.31372,1.07037,0.0074062,0.0074062,0.0074062
264,1518.09,0.65305,0.36739,1.02477,0.99964,1,0.995,0.86506,0.63872,0.31864,1.06892,0.0073963,0.0073963,0.0073963
265,1523.66,0.63815,0.35609,1.02219,0.99981,1,0.995,0.87277,0.62201,0.31099,1.0748,0.0073864,0.0073864,0.0073864
266,1529.4,0.65637,0.36588,1.01165,0.99971,1,0.995,0.86615,0.62574,0.30722,1.0696,0.0073765,0.0073765,0.0073765
267,1535.16,0.64464,0.36736,1.0037,0.99996,1,0.995,0.87542,0.62188,0.3082,1.06573,0.0073666,0.0073666,0.0073666
268,1540.94,0.64561,0.36407,1.01345,0.99947,1,0.995,0.86928,0.62281,0.30655,1.06486,0.0073567,0.0073567,0.0073567
269,1546.94,0.66841,0.37343,1.03625,0.99962,1,0.995,0.87724,0.62233,0.30783,1.06844,0.0073468,0.0073468,0.0073468
270,1552.63,0.66169,0.36931,1.02236,0.99968,1,0.995,0.8714,0.62952,0.30595,1.06348,0.0073369,0.0073369,0.0073369
271,1558.44,0.63783,0.3612,1.02105,0.99958,1,0.995,0.85666,0.63708,0.31533,1.07395,0.007327,0.007327,0.007327
272,1564.18,0.64957,0.37422,1.02157,0.99944,1,0.995,0.8585,0.62631,0.31169,1.06614,0.0073171,0.0073171,0.0073171
273,1569.98,0.64001,0.36079,1.02112,0.9996,1,0.995,0.86898,0.62086,0.30937,1.07083,0.0073072,0.0073072,0.0073072
274,1575.96,0.65927,0.37188,1.03635,0.99988,1,0.995,0.86966,0.62262,0.30985,1.0733,0.0072973,0.0072973,0.0072973
275,1581.86,0.66298,0.37395,1.03775,0.9993,1,0.995,0.85566,0.62717,0.31892,1.07905,0.0072874,0.0072874,0.0072874
276,1587.68,0.65867,0.37213,1.01991,0.99971,1,0.995,0.86649,0.62695,0.30775,1.07776,0.0072775,0.0072775,0.0072775
277,1593.61,0.6598,0.37134,1.03118,1,0.99959,0.995,0.85821,0.64141,0.31865,1.07175,0.0072676,0.0072676,0.0072676
278,1599.36,0.64498,0.36161,1.01372,0.99978,1,0.995,0.86191,0.64269,0.31264,1.07381,0.0072577,0.0072577,0.0072577
279,1605.18,0.64477,0.36524,1.02052,1,0.99944,0.995,0.86374,0.63313,0.31424,1.07497,0.0072478,0.0072478,0.0072478
280,1610.99,0.65547,0.36639,1.00524,0.99976,1,0.995,0.87153,0.61717,0.29937,1.07343,0.0072379,0.0072379,0.0072379
281,1616.82,0.67528,0.37178,1.02327,1,0.9997,0.995,0.87022,0.61346,0.30333,1.06086,0.007228,0.007228,0.007228
282,1622.7,0.65047,0.36675,1.01811,0.99962,1,0.995,0.86347,0.61796,0.31055,1.06913,0.0072181,0.0072181,0.0072181
283,1628.56,0.6468,0.35821,1.00976,0.99955,1,0.995,0.86449,0.62837,0.30581,1.08554,0.0072082,0.0072082,0.0072082
284,1634.37,0.64454,0.35888,1.02233,0.99999,1,0.995,0.86617,0.62415,0.3045,1.0833,0.0071983,0.0071983,0.0071983
285,1639.95,0.65657,0.35992,1.02468,0.99959,1,0.995,0.86275,0.63491,0.29851,1.08186,0.0071884,0.0071884,0.0071884
286,1645.57,0.65552,0.36242,1.02384,0.9997,1,0.995,0.86793,0.61666,0.30973,1.05967,0.0071785,0.0071785,0.0071785
287,1651.26,0.64758,0.36511,1.01199,0.99982,1,0.995,0.86672,0.62461,0.30958,1.06647,0.0071686,0.0071686,0.0071686
288,1656.9,0.64302,0.35823,1.01069,0.99981,1,0.995,0.86886,0.63238,0.30792,1.08374,0.0071587,0.0071587,0.0071587
289,1662.69,0.6575,0.36068,1.02515,0.99979,1,0.995,0.86377,0.6496,0.3224,1.08801,0.0071488,0.0071488,0.0071488
290,1668.3,0.63337,0.35669,1.02659,1,0.99957,0.995,0.86784,0.61886,0.30181,1.059,0.0071389,0.0071389,0.0071389
291,1673.83,0.65112,0.35984,1.02861,0.99938,1,0.995,0.88092,0.61467,0.30351,1.06067,0.007129,0.007129,0.007129
292,1679.6,0.63412,0.36456,0.99744,0.99965,1,0.995,0.87802,0.61769,0.30898,1.06815,0.0071191,0.0071191,0.0071191
293,1685.19,0.64454,0.35759,1.01384,1,0.99985,0.995,0.87397,0.61008,0.30233,1.05626,0.0071092,0.0071092,0.0071092
294,1690.8,0.63627,0.36181,1.01579,0.99981,1,0.995,0.87372,0.62377,0.30307,1.06609,0.0070993,0.0070993,0.0070993
295,1696.4,0.64229,0.35358,1.01704,0.99942,1,0.995,0.87849,0.64008,0.30715,1.08225,0.0070894,0.0070894,0.0070894
296,1702.02,0.64758,0.37006,1.01278,0.99969,1,0.995,0.86433,0.6244,0.30065,1.07964,0.0070795,0.0070795,0.0070795
297,1707.6,0.65518,0.36758,1.02714,1,0.99995,0.995,0.87088,0.61503,0.30022,1.06305,0.0070696,0.0070696,0.0070696
298,1713.25,0.63073,0.36341,1.00901,0.99957,1,0.995,0.87157,0.63822,0.30837,1.07152,0.0070597,0.0070597,0.0070597
299,1718.87,0.65092,0.37106,1.00717,0.9996,1,0.995,0.86772,0.62812,0.30313,1.0726,0.0070498,0.0070498,0.0070498
300,1724.55,0.66209,0.37296,1.03963,0.9995,1,0.995,0.86712,0.62371,0.30466,1.06733,0.0070399,0.0070399,0.0070399
301,1730.12,0.64852,0.36326,1.022,0.99967,1,0.995,0.86808,0.61633,0.30273,1.07239,0.00703,0.00703,0.00703
302,1735.79,0.64088,0.36549,1.02181,0.99961,1,0.995,0.87499,0.62031,0.30105,1.05544,0.0070201,0.0070201,0.0070201
303,1741.41,0.65117,0.3662,1.00984,0.99965,1,0.995,0.87769,0.61133,0.30634,1.04985,0.0070102,0.0070102,0.0070102
304,1747.13,0.63468,0.34884,1.00697,0.99937,1,0.995,0.88159,0.59513,0.29569,1.03722,0.0070003,0.0070003,0.0070003
305,1752.84,0.64177,0.35364,1.01282,0.99943,1,0.995,0.87871,0.60458,0.30136,1.04545,0.0069904,0.0069904,0.0069904
306,1758.53,0.62997,0.35121,1.01734,0.99921,1,0.995,0.8827,0.61514,0.30773,1.05804,0.0069805,0.0069805,0.0069805
307,1764.41,0.63351,0.35465,1.01246,0.99959,1,0.995,0.87659,0.60851,0.3004,1.05554,0.0069706,0.0069706,0.0069706
308,1770.24,0.64298,0.35961,1.02348,0.99966,1,0.995,0.87942,0.60855,0.29184,1.05719,0.0069607,0.0069607,0.0069607
309,1776.2,0.65005,0.36593,1.02621,0.99958,1,0.995,0.87286,0.62736,0.30103,1.06559,0.0069508,0.0069508,0.0069508
310,1782.15,0.64398,0.36432,1.03406,1,0.99972,0.995,0.88388,0.61313,0.29746,1.06226,0.0069409,0.0069409,0.0069409
311,1787.95,0.66725,0.36681,1.01542,1,0.9999,0.995,0.86113,0.6325,0.31183,1.07669,0.006931,0.006931,0.006931
312,1793.86,0.63752,0.35062,1.02182,0.99972,1,0.995,0.87027,0.61332,0.30132,1.06149,0.0069211,0.0069211,0.0069211
313,1799.75,0.63015,0.35594,1.00804,0.9996,1,0.995,0.87829,0.61618,0.30654,1.0569,0.0069112,0.0069112,0.0069112
314,1805.55,0.64061,0.35838,1.01521,0.99996,1,0.995,0.87575,0.61792,0.30717,1.0557,0.0069013,0.0069013,0.0069013
315,1811.46,0.63236,0.35922,1.00472,1,0.99928,0.995,0.87282,0.62388,0.30727,1.05111,0.0068914,0.0068914,0.0068914
316,1817.27,0.62139,0.34754,1.00653,0.99964,1,0.995,0.87755,0.62269,0.30056,1.06548,0.0068815,0.0068815,0.0068815
317,1823.2,0.64682,0.36069,1.02255,0.99969,1,0.995,0.87409,0.6272,0.29872,1.06735,0.0068716,0.0068716,0.0068716
318,1828.9,0.62247,0.34929,1.01887,0.99961,1,0.995,0.87891,0.61331,0.29972,1.05732,0.0068617,0.0068617,0.0068617
319,1834.67,0.63816,0.35694,1.02128,0.99949,1,0.995,0.87614,0.62027,0.30298,1.06289,0.0068518,0.0068518,0.0068518
320,1840.37,0.62897,0.34623,1.01592,0.99947,1,0.995,0.87356,0.61317,0.29736,1.05957,0.0068419,0.0068419,0.0068419
321,1846.2,0.64335,0.35459,1.00841,0.99944,1,0.995,0.8677,0.62044,0.29705,1.05805,0.006832,0.006832,0.006832
322,1852.09,0.62769,0.35094,0.9968,0.99935,1,0.995,0.87311,0.62882,0.29858,1.06367,0.0068221,0.0068221,0.0068221
323,1857.88,0.64352,0.35928,1.00819,0.99955,1,0.995,0.86914,0.63514,0.30665,1.0759,0.0068122,0.0068122,0.0068122
324,1863.61,0.63205,0.35269,1.01163,0.99975,1,0.995,0.88099,0.61556,0.29725,1.06145,0.0068023,0.0068023,0.0068023
325,1869.36,0.63283,0.34856,1.00996,0.99935,1,0.995,0.88071,0.61502,0.30025,1.06114,0.0067924,0.0067924,0.0067924
326,1875.07,0.6239,0.34817,0.99898,0.99829,1,0.995,0.86655,0.62048,0.30151,1.06646,0.0067825,0.0067825,0.0067825
327,1881,0.62497,0.34588,1.00821,0.9993,1,0.995,0.88419,0.60696,0.29591,1.05888,0.0067726,0.0067726,0.0067726
328,1886.76,0.62921,0.34888,1.01283,1,0.99953,0.995,0.88721,0.61148,0.29,1.05434,0.0067627,0.0067627,0.0067627
329,1892.53,0.62941,0.35272,1.0086,0.99911,1,0.995,0.88177,0.60478,0.2946,1.05272,0.0067528,0.0067528,0.0067528
330,1898.38,0.62754,0.3546,1.01053,0.99959,1,0.995,0.87335,0.62573,0.30171,1.06541,0.0067429,0.0067429,0.0067429
331,1904.29,0.63039,0.34961,0.99941,0.99961,1,0.995,0.88251,0.61741,0.28783,1.05751,0.006733,0.006733,0.006733
332,1910.24,0.63877,0.35248,1.01274,0.99984,1,0.995,0.88549,0.6044,0.29448,1.05679,0.0067231,0.0067231,0.0067231
333,1916.34,0.63966,0.35245,1.01268,0.99976,1,0.995,0.87523,0.62676,0.30423,1.07625,0.0067132,0.0067132,0.0067132
334,1922.11,0.6424,0.35486,1.01547,0.99972,1,0.995,0.86893,0.63417,0.30271,1.07353,0.0067033,0.0067033,0.0067033
335,1927.93,0.60616,0.34757,0.99865,0.9996,1,0.995,0.87039,0.64064,0.31016,1.06874,0.0066934,0.0066934,0.0066934
336,1933.92,0.63428,0.35617,1.01601,0.99902,1,0.995,0.8683,0.62226,0.29853,1.06713,0.0066835,0.0066835,0.0066835
337,1939.7,0.62803,0.35074,1.00707,0.99967,1,0.995,0.87653,0.6238,0.29679,1.06864,0.0066736,0.0066736,0.0066736
338,1945.49,0.61746,0.34655,1.00542,0.99949,1,0.995,0.87966,0.60836,0.29807,1.06269,0.0066637,0.0066637,0.0066637
339,1951.32,0.62576,0.34846,1.0271,0.99954,1,0.995,0.87557,0.61252,0.29338,1.06615,0.0066538,0.0066538,0.0066538
340,1957,0.63195,0.35278,1.01236,0.99956,1,0.995,0.87134,0.64099,0.30065,1.08443,0.0066439,0.0066439,0.0066439
341,1962.79,0.61682,0.35252,1.0033,1,0.9999,0.995,0.85513,0.64133,0.30225,1.08752,0.006634,0.006634,0.006634
342,1968.47,0.64264,0.35163,1.01834,0.99987,1,0.995,0.86593,0.64144,0.29677,1.0876,0.0066241,0.0066241,0.0066241
343,1974.22,0.63071,0.35879,1.02464,0.99976,1,0.995,0.87767,0.6191,0.29151,1.06152,0.0066142,0.0066142,0.0066142
344,1980.07,0.60703,0.34273,0.98742,0.99968,1,0.995,0.87451,0.62258,0.2899,1.06771,0.0066043,0.0066043,0.0066043
345,1985.92,0.63723,0.34922,1.01964,0.99945,1,0.995,0.87483,0.62557,0.3023,1.07412,0.0065944,0.0065944,0.0065944
346,1991.85,0.62626,0.35158,1.01048,0.99976,1,0.995,0.87187,0.63768,0.30124,1.08574,0.0065845,0.0065845,0.0065845
347,1997.55,0.63261,0.35791,1.00895,0.99999,1,0.995,0.87485,0.61764,0.29884,1.06935,0.0065746,0.0065746,0.0065746
348,2003.38,0.61048,0.34682,1.00444,0.99972,1,0.995,0.87508,0.61007,0.29283,1.06055,0.0065647,0.0065647,0.0065647
349,2009.15,0.60978,0.34487,1.01391,0.99965,1,0.995,0.87448,0.6252,0.30196,1.06959,0.0065548,0.0065548,0.0065548
350,2015,0.64447,0.35124,1.0114,0.99961,1,0.995,0.87411,0.61983,0.29713,1.07371,0.0065449,0.0065449,0.0065449
351,2020.67,0.61706,0.34391,0.99871,0.99961,1,0.995,0.87458,0.63314,0.29751,1.07603,0.006535,0.006535,0.006535
352,2026.58,0.62381,0.35048,1.00881,0.99975,1,0.995,0.87785,0.62464,0.29659,1.07062,0.0065251,0.0065251,0.0065251
353,2032.36,0.62434,0.34652,1.01213,1,0.99992,0.995,0.87674,0.61832,0.294,1.06466,0.0065152,0.0065152,0.0065152
354,2038.03,0.62952,0.3506,1.0078,1,0.99934,0.995,0.87594,0.61313,0.29332,1.05812,0.0065053,0.0065053,0.0065053
355,2043.77,0.62827,0.34686,1.0169,1,0.99914,0.995,0.88362,0.61072,0.29502,1.0574,0.0064954,0.0064954,0.0064954
356,2049.61,0.613,0.34593,0.99898,1,0.9996,0.995,0.87436,0.61147,0.29327,1.06232,0.0064855,0.0064855,0.0064855
357,2055.35,0.61833,0.34539,0.99688,0.99984,1,0.995,0.87542,0.61544,0.28733,1.06317,0.0064756,0.0064756,0.0064756
358,2061.08,0.61404,0.3392,1.00237,0.99971,1,0.995,0.87999,0.61755,0.29137,1.05976,0.0064657,0.0064657,0.0064657
359,2066.77,0.60132,0.33668,1.00153,0.9997,1,0.995,0.88375,0.6079,0.28725,1.06219,0.0064558,0.0064558,0.0064558
360,2072.44,0.62275,0.34788,1.01345,0.9999,1,0.995,0.88033,0.61164,0.29279,1.05085,0.0064459,0.0064459,0.0064459
361,2078.37,0.63118,0.34506,0.99803,0.99963,1,0.995,0.87445,0.61238,0.28782,1.05586,0.006436,0.006436,0.006436
362,2084.04,0.6273,0.33888,1.00156,0.99977,1,0.995,0.87394,0.60422,0.2842,1.05339,0.0064261,0.0064261,0.0064261
363,2089.76,0.60436,0.33594,0.99519,0.99994,1,0.995,0.8864,0.60767,0.29098,1.06224,0.0064162,0.0064162,0.0064162
364,2095.53,0.61841,0.34633,0.99013,0.9998,1,0.995,0.88543,0.6018,0.28558,1.05035,0.0064063,0.0064063,0.0064063
365,2101.24,0.61171,0.33839,0.98393,0.99952,1,0.995,0.8829,0.60807,0.28694,1.06468,0.0063964,0.0063964,0.0063964
366,2106.96,0.61347,0.33534,0.99297,0.99962,1,0.995,0.87881,0.60497,0.28012,1.05177,0.0063865,0.0063865,0.0063865
367,2112.61,0.60088,0.33066,0.99769,0.99976,1,0.995,0.87983,0.60054,0.28116,1.04734,0.0063766,0.0063766,0.0063766
368,2118.4,0.61326,0.33678,0.99229,0.99994,1,0.995,0.88607,0.59575,0.28064,1.04554,0.0063667,0.0063667,0.0063667
369,2124.15,0.63236,0.3484,0.99097,1,0.99975,0.995,0.88756,0.58433,0.28749,1.03091,0.0063568,0.0063568,0.0063568
370,2129.8,0.61751,0.35073,1.00004,1,0.99977,0.995,0.87993,0.58651,0.29091,1.03306,0.0063469,0.0063469,0.0063469
371,2135.5,0.59717,0.33046,0.99956,0.99969,1,0.995,0.88334,0.59828,0.27877,1.04786,0.006337,0.006337,0.006337
372,2141.19,0.60978,0.345,1.00655,0.99966,1,0.995,0.88035,0.59854,0.28513,1.05203,0.0063271,0.0063271,0.0063271
373,2147.04,0.61845,0.34245,0.9999,0.99968,1,0.995,0.89023,0.59247,0.28711,1.03579,0.0063172,0.0063172,0.0063172
374,2152.68,0.60636,0.34048,0.99375,0.9997,1,0.995,0.88402,0.59399,0.29068,1.04283,0.0063073,0.0063073,0.0063073
375,2158.49,0.61321,0.33694,1.00253,0.9997,1,0.995,0.87573,0.60686,0.28496,1.05162,0.0062974,0.0062974,0.0062974
376,2164.1,0.62144,0.34358,1.00332,0.99967,1,0.995,0.88512,0.59813,0.28904,1.04608,0.0062875,0.0062875,0.0062875
377,2169.71,0.62201,0.34185,1.01348,0.99972,1,0.995,0.87262,0.60937,0.28786,1.05738,0.0062776,0.0062776,0.0062776
378,2175.55,0.612,0.33407,0.99793,0.99971,1,0.995,0.87891,0.62069,0.28937,1.06963,0.0062677,0.0062677,0.0062677
379,2181.24,0.60463,0.33632,0.99045,0.99949,1,0.995,0.87049,0.61394,0.29239,1.06189,0.0062578,0.0062578,0.0062578
380,2186.87,0.60421,0.339,0.98956,0.9997,1,0.995,0.87837,0.60327,0.28673,1.05129,0.0062479,0.0062479,0.0062479
381,2192.56,0.60155,0.3381,1.00519,0.99996,1,0.995,0.88099,0.59931,0.2818,1.04252,0.006238,0.006238,0.006238
382,2198.31,0.61012,0.34011,0.98104,0.9999,1,0.995,0.87637,0.60876,0.28494,1.0524,0.0062281,0.0062281,0.0062281
383,2204.06,0.60973,0.34238,0.98384,0.99969,1,0.995,0.87829,0.60569,0.28475,1.04309,0.0062182,0.0062182,0.0062182
384,2209.73,0.60349,0.34109,0.99866,0.99961,1,0.995,0.88187,0.59983,0.28686,1.03738,0.0062083,0.0062083,0.0062083
385,2215.55,0.62159,0.33955,0.99511,0.99972,1,0.995,0.87792,0.60581,0.28951,1.0478,0.0061984,0.0061984,0.0061984
386,2221.22,0.58693,0.32859,0.99064,1,0.99994,0.995,0.87996,0.60069,0.28558,1.04457,0.0061885,0.0061885,0.0061885
387,2227.1,0.59691,0.33509,0.99708,0.9997,1,0.995,0.88666,0.59996,0.28135,1.04555,0.0061786,0.0061786,0.0061786
388,2233.03,0.60601,0.33072,1.00061,0.99978,1,0.995,0.8781,0.60607,0.28152,1.05413,0.0061687,0.0061687,0.0061687
389,2238.73,0.60106,0.33494,0.99979,0.9997,1,0.995,0.88838,0.59491,0.28487,1.04818,0.0061588,0.0061588,0.0061588
