epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,637.308,0.36886,0.26,0.87168,0.97969,1,0.99407,0.96123,0.3128,0.21642,0.80569,0.00161984,0.00161984,0.00161984
194,640.442,0.36802,0.26098,0.8673,0.98033,1,0.99273,0.96199,0.30869,0.21361,0.80464,0.00161786,0.00161786,0.00161786
195,643.526,0.36724,0.25573,0.87555,0.98045,1,0.9906,0.95907,0.31019,0.21528,0.8023,0.00161588,0.00161588,0.00161588
196,646.701,0.37126,0.26129,0.87073,0.98102,1,0.98952,0.95796,0.31474,0.21534,0.80557,0.0016139,0.0016139,0.0016139
197,649.89,0.39422,0.2775,0.88041,0.98062,1,0.98982,0.95558,0.3145,0.20851,0.80469,0.00161192,0.00161192,0.00161192
198,653.103,0.36107,0.25833,0.8567,0.98057,1,0.98967,0.95885,0.30793,0.20934,0.8014,0.00160994,0.00160994,0.00160994
199,656.348,0.41177,0.28175,0.88847,0.98131,1,0.99278,0.95521,0.31655,0.21363,0.80713,0.00160796,0.00160796,0.00160796
200,659.533,0.37104,0.26407,0.86896,0.98114,0.99065,0.99425,0.95137,0.31791,0.22456,0.8125,0.00160598,0.00160598,0.00160598
201,662.6,0.36642,0.25563,0.87155,0.9809,1,0.99304,0.959,0.32026,0.21527,0.80897,0.001604,0.001604,0.001604
202,666.168,0.37221,0.25197,0.8701,0.98835,1,0.99231,0.96084,0.31188,0.21026,0.80972,0.00160202,0.00160202,0.00160202
203,669.307,0.36001,0.25096,0.87175,0.98964,1,0.99463,0.96169,0.31206,0.20168,0.80717,0.00160004,0.00160004,0.00160004
204,672.369,0.37002,0.25584,0.87643,0.98772,1,0.99352,0.9587,0.30651,0.19891,0.8032,0.00159806,0.00159806,0.00159806
205,675.592,0.38441,0.26271,0.89386,0.98964,1,0.99444,0.97253,0.29954,0.1968,0.80079,0.00159608,0.00159608,0.00159608
206,678.767,0.37061,0.25787,0.8661,0.98926,1,0.99444,0.96277,0.30748,0.20963,0.80393,0.0015941,0.0015941,0.0015941
207,681.958,0.36564,0.2574,0.8702,0.98552,1,0.99417,0.96755,0.30165,0.19835,0.80211,0.00159212,0.00159212,0.00159212
208,685.16,0.3456,0.24897,0.86881,0.98979,1,0.995,0.9677,0.29723,0.18704,0.8028,0.00159014,0.00159014,0.00159014
209,688.31,0.35932,0.24588,0.86099,0.9897,1,0.995,0.96349,0.30059,0.19915,0.8013,0.00158816,0.00158816,0.00158816
210,691.429,0.36659,0.2533,0.86028,0.99657,1,0.995,0.95893,0.31094,0.19511,0.80559,0.00158618,0.00158618,0.00158618
211,694.514,0.36717,0.25584,0.87831,0.98559,1,0.995,0.96006,0.30075,0.20553,0.80332,0.0015842,0.0015842,0.0015842
212,697.547,0.36139,0.25131,0.87153,0.98601,1,0.9937,0.95452,0.32544,0.22092,0.81495,0.00158222,0.00158222,0.00158222
213,700.727,0.35721,0.24694,0.87478,0.98159,1,0.99278,0.9618,0.30769,0.20741,0.81023,0.00158024,0.00158024,0.00158024
214,704.039,0.37707,0.253,0.87345,0.98158,1,0.9937,0.97057,0.29904,0.19857,0.80006,0.00157826,0.00157826,0.00157826
215,707.063,0.36369,0.24948,0.86439,0.9815,1,0.99074,0.95741,0.29723,0.19992,0.80512,0.00157628,0.00157628,0.00157628
216,710.169,0.35954,0.25674,0.8644,0.98143,1,0.98944,0.95878,0.28486,0.19643,0.80028,0.0015743,0.0015743,0.0015743
217,713.268,0.36463,0.24797,0.8721,0.9811,1,0.98926,0.95064,0.30459,0.20664,0.80218,0.00157232,0.00157232,0.00157232
218,716.418,0.38546,0.25302,0.87501,0.98118,1,0.99037,0.95044,0.31426,0.2042,0.80503,0.00157034,0.00157034,0.00157034
219,719.49,0.36353,0.24454,0.86282,0.98133,1,0.98861,0.96432,0.29664,0.19744,0.80178,0.00156836,0.00156836,0.00156836
220,722.694,0.35468,0.2384,0.87026,0.98252,1,0.99,0.96451,0.28452,0.18793,0.79761,0.00156638,0.00156638,0.00156638
221,725.882,0.36588,0.24602,0.87208,0.98137,1,0.98769,0.9603,0.30128,0.19138,0.80133,0.0015644,0.0015644,0.0015644
222,729.137,0.35523,0.24543,0.85861,0.98102,1,0.99178,0.95849,0.29729,0.19529,0.80191,0.00156242,0.00156242,0.00156242
223,732.232,0.35945,0.25198,0.87307,0.98573,1,0.98991,0.95243,0.30372,0.19559,0.80202,0.00156044,0.00156044,0.00156044
224,735.28,0.37558,0.25668,0.87354,0.98692,1,0.99361,0.96395,0.3068,0.22021,0.80568,0.00155846,0.00155846,0.00155846
225,738.344,0.36999,0.25346,0.85755,0.98634,1,0.9938,0.96365,0.30186,0.20386,0.80476,0.00155648,0.00155648,0.00155648
226,741.614,0.37616,0.25944,0.87475,0.98767,1,0.99417,0.95784,0.31153,0.20032,0.80507,0.0015545,0.0015545,0.0015545
227,744.608,0.36031,0.24647,0.86256,0.98143,1,0.99435,0.96082,0.30325,0.19819,0.80135,0.00155252,0.00155252,0.00155252
228,747.616,0.36046,0.25086,0.87852,0.98156,1,0.99352,0.95914,0.30811,0.2006,0.80514,0.00155054,0.00155054,0.00155054
229,750.621,0.36473,0.25617,0.86399,0.98161,1,0.99324,0.95991,0.30327,0.20905,0.8023,0.00154856,0.00154856,0.00154856
230,753.64,0.34441,0.24475,0.87189,0.98126,1,0.99306,0.96623,0.2911,0.20415,0.7994,0.00154658,0.00154658,0.00154658
231,756.637,0.37326,0.24883,0.86802,0.98835,1,0.99407,0.9614,0.29906,0.20099,0.80175,0.0015446,0.0015446,0.0015446
232,759.741,0.34995,0.24862,0.86353,0.98996,1,0.9937,0.96367,0.29536,0.18854,0.79956,0.00154262,0.00154262,0.00154262
233,762.742,0.38083,0.26172,0.86661,0.98649,1,0.99333,0.95692,0.31167,0.20329,0.80135,0.00154064,0.00154064,0.00154064
234,765.756,0.36648,0.25222,0.86815,0.98832,1,0.99361,0.95165,0.31476,0.19604,0.79932,0.00153866,0.00153866,0.00153866
235,768.758,0.36688,0.25913,0.87027,0.98682,1,0.99296,0.95023,0.32528,0.20725,0.80981,0.00153668,0.00153668,0.00153668
236,771.772,0.36869,0.25602,0.88383,0.98597,1,0.99157,0.9607,0.29055,0.19498,0.80181,0.0015347,0.0015347,0.0015347
237,774.84,0.35652,0.24258,0.87161,0.98451,1,0.98954,0.95259,0.31008,0.20094,0.8046,0.00153272,0.00153272,0.00153272
238,777.953,0.34953,0.24089,0.8608,0.98154,1,0.9888,0.95544,0.30581,0.20002,0.80324,0.00153074,0.00153074,0.00153074
239,780.964,0.35993,0.25342,0.87602,0.98759,1,0.99065,0.96115,0.29884,0.19346,0.79711,0.00152876,0.00152876,0.00152876
240,784.03,0.36818,0.25311,0.86452,0.98144,1,0.99176,0.95892,0.30164,0.19613,0.80629,0.00152678,0.00152678,0.00152678
241,787.04,0.34498,0.2426,0.86003,0.98587,1,0.99222,0.96255,0.30109,0.19967,0.80259,0.0015248,0.0015248,0.0015248
242,790.061,0.33761,0.2414,0.85523,0.986,1,0.9912,0.95454,0.30115,0.19172,0.80031,0.00152282,0.00152282,0.00152282
243,793.079,0.34345,0.24279,0.85699,0.98498,1,0.99185,0.96388,0.29935,0.19547,0.80163,0.00152084,0.00152084,0.00152084
244,796.197,0.35398,0.24784,0.85955,0.98845,1,0.9913,0.96551,0.29945,0.19791,0.80205,0.00151886,0.00151886,0.00151886
245,799.214,0.34635,0.24855,0.85965,0.98842,1,0.99111,0.96369,0.29859,0.19246,0.79959,0.00151688,0.00151688,0.00151688
246,802.239,0.35382,0.24593,0.86298,0.98847,1,0.99269,0.96766,0.30039,0.19649,0.8004,0.0015149,0.0015149,0.0015149
247,805.242,0.33908,0.23294,0.85154,0.98813,1,0.99306,0.96674,0.29342,0.1952,0.80016,0.00151292,0.00151292,0.00151292
248,808.266,0.35116,0.2412,0.85969,0.98124,1,0.99491,0.96469,0.302,0.19789,0.80481,0.00151094,0.00151094,0.00151094
249,811.274,0.37932,0.25919,0.88099,0.9904,1,0.99463,0.95887,0.31459,0.20108,0.80521,0.00150896,0.00150896,0.00150896
250,814.367,0.36495,0.25066,0.87379,0.99072,0.99763,0.99454,0.96251,0.30721,0.19935,0.80413,0.00150698,0.00150698,0.00150698
251,817.365,0.34742,0.24005,0.86625,0.98152,1,0.98864,0.96748,0.29674,0.199,0.80096,0.001505,0.001505,0.001505
252,820.371,0.33527,0.23649,0.86577,0.98145,1,0.98843,0.96073,0.2965,0.19787,0.80162,0.00150302,0.00150302,0.00150302
253,823.408,0.34191,0.24705,0.86299,0.98363,1,0.98935,0.96461,0.29687,0.19193,0.80286,0.00150104,0.00150104,0.00150104
254,826.531,0.35216,0.24216,0.86766,0.98035,1,0.99417,0.95994,0.29918,0.19295,0.80415,0.00149906,0.00149906,0.00149906
255,829.592,0.35553,0.25324,0.86858,0.98158,1,0.99435,0.969,0.30005,0.19546,0.79837,0.00149708,0.00149708,0.00149708
256,832.746,0.37185,0.25178,0.86705,0.98114,1,0.9907,0.96747,0.2954,0.18951,0.80267,0.0014951,0.0014951,0.0014951
257,835.841,0.3697,0.24831,0.8788,0.98115,1,0.99208,0.96313,0.29937,0.19769,0.80241,0.00149312,0.00149312,0.00149312
258,838.854,0.3603,0.25408,0.87103,0.98105,1,0.99294,0.96626,0.30292,0.20481,0.80213,0.00149114,0.00149114,0.00149114
259,841.864,0.36635,0.25378,0.87055,0.98102,1,0.99472,0.96456,0.30769,0.20545,0.80251,0.00148916,0.00148916,0.00148916
260,844.931,0.3609,0.24505,0.87272,0.98114,1,0.99491,0.96398,0.29153,0.19373,0.79857,0.00148718,0.00148718,0.00148718
261,847.937,0.35391,0.24636,0.86049,0.981,1,0.99472,0.96776,0.2868,0.18853,0.79855,0.0014852,0.0014852,0.0014852
262,851.048,0.35067,0.23515,0.85912,0.98938,1,0.99472,0.96823,0.28329,0.18267,0.79727,0.00148322,0.00148322,0.00148322
263,854.059,0.3353,0.24435,0.85866,0.98541,1,0.99278,0.96698,0.28387,0.18667,0.79763,0.00148124,0.00148124,0.00148124
264,857.073,0.35692,0.23668,0.86894,0.98371,1,0.99176,0.95926,0.30514,0.18678,0.802,0.00147926,0.00147926,0.00147926
265,860.086,0.34632,0.24028,0.85925,0.98112,1,0.99126,0.96305,0.29927,0.19442,0.79967,0.00147728,0.00147728,0.00147728
266,863.108,0.35486,0.24968,0.8651,0.9811,1,0.99349,0.96036,0.30208,0.20731,0.80218,0.0014753,0.0014753,0.0014753
267,866.123,0.35289,0.24789,0.86712,0.98108,1,0.99294,0.96198,0.29763,0.20014,0.79854,0.00147332,0.00147332,0.00147332
268,869.237,0.35075,0.24363,0.86257,0.98107,1,0.99246,0.96718,0.29928,0.20154,0.79784,0.00147134,0.00147134,0.00147134
269,872.259,0.35113,0.2409,0.86409,0.98111,1,0.99123,0.96503,0.30867,0.19352,0.80093,0.00146936,0.00146936,0.00146936
270,875.287,0.33115,0.23314,0.85896,0.98121,1,0.99231,0.96329,0.29901,0.18745,0.79912,0.00146738,0.00146738,0.00146738
271,878.355,0.34019,0.23984,0.86066,0.98097,1,0.99154,0.96263,0.29899,0.19729,0.8003,0.0014654,0.0014654,0.0014654
272,881.386,0.3424,0.23415,0.86191,0.98109,1,0.99173,0.96233,0.29275,0.18733,0.8005,0.00146342,0.00146342,0.00146342
273,884.391,0.35058,0.23858,0.87599,0.98115,1,0.98935,0.95704,0.31137,0.20206,0.80869,0.00146144,0.00146144,0.00146144
274,887.465,0.36408,0.24103,0.86273,0.98103,1,0.9885,0.96092,0.30563,0.19111,0.80419,0.00145946,0.00145946,0.00145946
275,890.454,0.33911,0.23137,0.86354,0.98107,1,0.98777,0.95876,0.30985,0.19645,0.8034,0.00145748,0.00145748,0.00145748
276,893.467,0.34451,0.22862,0.85865,0.98111,1,0.99425,0.96985,0.29089,0.18544,0.79829,0.0014555,0.0014555,0.0014555
277,896.473,0.33249,0.23066,0.85683,0.98901,1,0.995,0.96762,0.28957,0.1745,0.79852,0.00145352,0.00145352,0.00145352
278,899.479,0.34037,0.23292,0.85884,0.99552,1,0.995,0.96325,0.29836,0.18374,0.79847,0.00145154,0.00145154,0.00145154
279,902.477,0.35109,0.23934,0.86113,0.99868,1,0.995,0.96893,0.29929,0.17091,0.79973,0.00144956,0.00144956,0.00144956
280,905.492,0.35914,0.24122,0.86469,0.99055,1,0.995,0.96783,0.29246,0.17835,0.80166,0.00144758,0.00144758,0.00144758
281,908.573,0.33012,0.23664,0.85234,0.98813,1,0.99426,0.96682,0.28843,0.18449,0.80119,0.0014456,0.0014456,0.0014456
282,911.625,0.34482,0.23817,0.85802,0.98869,1,0.99009,0.9634,0.28704,0.18261,0.80199,0.00144362,0.00144362,0.00144362
283,914.643,0.33657,0.23711,0.85509,0.98517,1,0.99,0.96312,0.29906,0.1843,0.80111,0.00144164,0.00144164,0.00144164
284,917.654,0.35283,0.2385,0.87006,0.98828,1,0.99398,0.96844,0.2865,0.17852,0.79811,0.00143966,0.00143966,0.00143966
285,920.649,0.3532,0.23994,0.86402,0.9892,1,0.98722,0.96443,0.28812,0.17145,0.798,0.00143768,0.00143768,0.00143768
